# id	file_path	transparent_color_r	g	b
[TEXTURES]
0	textures\mario1.png	255	255	255
20	textures\miscc.png	176	224	248
1	textures\enemies-3.png	176	224	248
-2	source\Map1.1\SuperMarioBros3Map1-1.2BG_bank.png	255	255	255
[TILE_MAP_DATA]
source\Scene\Scene1.1.2.txt
# id	left	top	right	bottom	texture_id
[SPRITES]
# ===-BIG MARIO HAVE FOX--===
# idle right
11001	212	443	233	471	0
# walk right (di)
11002	262	443	284	471	0
11003	291	443	314	470	0
# idle left
11005	173	443	194	471	0
# walk left
11006	122	443	144	471	0
11007	92	443	115	470	0
# sitting left
11011	12	438	34	466	0
# sitting right
11012	372	438	394	466	0
# stop right (chạy nhanh dôi huong)
11016	175	482	191	512	0
# stop left
11017	215	482	231	512	0
# jump right (nhảy dơ tay)
11021	331	443	354	470	0
# jump left
11022	52	443	75	470	0
# falling right (chạy)
11031	211	603	234	631	0
# falling left
11032	172	603	195	631	0
# attack right (quay duoi)
11041	236	443	259	471	0
11042	355	483	378	511	0
11043	147	443	170	471	0
11044	390	483	413	511	0
# attack left
11043	147	443	170	471	0
11042	355	483	371	511	0
11041	236	443	259	471	0
11044	390	483	406	511	0
# running right ( chạy nhanh)
110002	211	523	235	551	0
110003	251	523	275	551	0
110004	291	523	315	550	0
# running left
110006	171	523	195	551	0
110007	131	523	155	551	0
110008	91	523	115	551	0
# jumping when running right (bay mặt dất)
110211	371	603	395	630	0	
# jumping when running left
110221	11	603	35	630	0
# falling down slownly right (nhay cao quay hương ROI XUONG)
110310	251	603	274	633	0
# falling down slownly left   ROI XUONG
110320	132	603	155	630	0
#flyling up right (mario fox) ( bay cao)
110330	291	603	314	631	0
110331	331	603	354	631	0
110332	371	603	394	631	0
flyling up left   (mario fox)
110340	91	603	114	631	0
110341	51	603	74	631	0
110342	11	603	34	631	0
# cầm rùa phải
110350	320	522	343	551	0
110351	350	522	373	551	0
110352	380	522	403	551	0
# cầm rùa trái
110355	62	522	85	551	0
110356	32	522	55	551	0
110357	2	522	25	551	0
#da rua phai
110358	247	482	268	510	0
#da rau trai
110359	137	482	158	510	0
# =========-----End BIG MARIO HAVE FOX-------========
# BIG MARIO 
# idle right
10001	216	243	230	270	0
# walk
10002	255	243	271	270	0		
10003	295	244	311	270	0
# idle left
10011	176	243	190	270	0
#walk
10012	135	243	151	270	0
10013	95	244	111	270	0
# sitting left
10050	16	240	30	266	0
# sitting right
10051	376	240	390	266	0
# stop right
10060	175	283	191	311	0
# stop left
10061	215	283	231	311	0
# jump right
10070	335	244	351	270	0
# jump left
10071	55	244	71	270	0
# running right
100001	213	323	232	350	0
100002	253	323	272	350	0
100003	293	324	312	350	0
# running left
100012	174	323	193	350	0
100013	134	323	153	350	0
100014	94	324	113	350	0
# jumping when running right
100701	333	364	352	390	0
# jumping when running left
100711	54	364	73	390	0
# cầm rùa phải
100721	330	323	346	350	0
100722	356	323	372	350	0
100723	381	323	397	350	0
#cầm rùa trái
100725	60	323	76	350	0
100726	34	323	50	350	0
100727	9	323	25	350	0
#da rua phai
100728	252	283	273	310	0
#da rau trai
100729	133	283	154	310	0
# =========-----End BIG MARIO-------========
# die 
10099	375	209	391	224	0
# ======--SMALL MARIO--===============
# idle small right
10021	217	89	229	104	0
# walk
10022	256	89	271	104	0
10023	255	169	271	185	0
# idle small left
10031	177	89	189	104	0
# walk
10032	135	89	150	104	0
10033	135	169	150	185	0
# stop right
10080	176	129	190	145	0
# stop left
10081	216	129	230	145	0
# jump right
10085	335	89	351	104	0
# jump left
10086	55	89	71	104	0
# running right
10040	215	169	231	184	0
10041	255	169	271	184	0
# running left
10042	175	169	191	184	0
10043	135	169	151	184	0
# jumping when running right
100850	215	209	231	225	0
# jumping when running left
100860	175	209	191	225	0
#cầm rùa phải
100870	336	169	351	185	0
100871	376	169	391	185	0
#cầm rùa trái
100875	55	169	70	185	0
100876	15	169	30	185	0
#da rua phai
100877	255	129	271	145	0
#da rau trai
100878	135	129	151	145	0
# =================-------end small mario-------=================

# BIG MARIO HAVE FIRE
# idle right
10101	215	683	231	710	0
# walk
10102	255	683	271	710	0		
10103	295	683	311	710	0
# idle left
10111	176	683	192	710	0
#walk
10112	135	683	151	710	0
10113	95	683	111	710	0
# sitting left
10150	16	679	30	706	0
# sitting right
10151	376	679	390	706	0
# stop right
10160	175	723	191	750	0
# stop left
10161	215	723	231	750	0
# jump right
10170	335	684	351	711	0
# jump left
10171	55	684	71	711	0
# running right
110101	213	764	232	791	0
110102	253	763	272	791	0
110103	293	764	312	791	0
# running left
110111	174	764	193	791	0
110112	134	763	153	791	0
110113	94	764	113	791	0
# jumping when running right
110131	333	803	352	830	0
# jumping when running left
110132	54	803	73	830	0
# cầm rùa phải
110140	329	763	345	790	0
110141	356	763	372	790	0
110142	380	763	396	790	0
#càm rùa trái
110145	61	763	77	790	0
110146	35	763	51	790	0
110147	10	763	26	790	0
# bắn lửa phải
110150	365	803	381	830	0
110151	385	803	401	830	0
#bắn lủa trái
110155	5	803	21	830	0
110156	25	803	41	830	0
#bắn lử kep phải 
110157	253	803	271	830	0
110158	293	803	311	830	0
#bắn lửa kep trái 
110159	133	803	151	830	0
110160	93	803	111	830	0
#da rua phai
110161	247	482	280	510	0
#da rau trai
110162	135	482	158	510	0
#da rua phai
110163	252	723	271	750	0
#da rau trai
110164	133	723	154	750	0
# =========-----End BIG MARIO HAVE FIRE-------========

# BIG MARIO HAVE FOX FIRE 
# idle right
10201	212	882	235	911	0
# walk
10202	262	882	285	911	0
10203	292	882	315	911	0
# idle left
10211	172	882	195	911	0
#walk
10212	122	883	145	911	0
10213	90	884	113	911	0
# sitting left
10250	11	879	34	906	0
# sitting right
10251	372	879	395	906	0
# stop right
10260	175	922	191	951	0
# stop left
10261	215	922	231	951	0
# jump right
10270	331	882	354	911	0
# jump left
10271	51	882	74	911	0
# running right
110201	212	962	235	991	0
110202	252	963	275	991	0
110203	292	962	315	991	0
# running left
110211	171	962	194	991	0
110212	131	963	154	991	0
110213	91	962	114	991	0
# jumping when running right
110231	332	883	355	911	0
# jumping when running left
110232	51	883	74	911	0
# attack right
110241	236	883	259	911	0
110242	351	923	371	951	0
110243	147	883	170	911	0
110244	390	923	413	951	0
# attack left
110253	147	883	170	911	0
110252	351	923	371	951	0
110251	236	883	259	911	0
110254	390	923	413	951	0
# falling down slownly right ROI XUONG
110261	291	883	314	911	0
# falling down slownly left   ROI XUONG
110271	91	883	114	911	0
#flyling up right (mario fox)
110281	291	1043	314	1071	0
110282	331	1043	354	1071	0
110283	371	1043	394	1071	0
flyling up left   (mario fox)
110291	91	1043	114	1071	0
110292	51	1043	74	1071	0
110293	11	1043	34	1071	0
#càm rùa phải
112200	322	962	345	989	0
112201	352	962	375	989	0
112202	383	962	405	989	0
#cầm rùa trái
112205	62	962	85	989	0
112206	32	962	55	989	0
112207	2	962	25	989	0
#da rua phai
112208	247	923	268	950	0
#da rau trai
112209	137	923	158	950	0
# =========-----End BIG MARIO HAVE FOX FIRE-------========
#====----coin----
# id	left	top	right	bottom	texture_id
200001	525	534	539	550	20
200002	541	534	555	550	20
200003	553	534	567	550	20


#==========---Brick---======
300001	500	554	516	570	20
#QUESTIONMARK
40001	384	998	400	1014	20
40002	402	998	418	1014	20
40003	420	998	436	1014	20
40004	438	998	454	1014	20
#kong
40005	500	534	516	550	20
#=========== FIRE BALL=======
#TRAI + PHAI
50001	174	657	183	666	1
50002	154	657	163	666	1
50003	134	657	143	666	1
50004	114	657	123	666	1
#==================---------- Goomba----------------==================
#============----Goomba Nau---------======
#khong canh
50500	15	4	31	20	1
50501	65	4	81	20	1
# cos canh
50502	113	0	133	24	1
50503	163	0	183	24	1
#di mat dat
50504	213	1	233	21	1
50505	263	1	283	21	1
#chet
50506	315	0	331	16	1
#==========-------Goomba do------========
#khong canh
50510	15	54	31	70	1
50511	65	54	81	70	1
#co canh
50512	113	50	133	74	1
50513	163	50	183	74	1
#di mat dat
50514	213	51	233	71	1
50515	263	51	283	71	1
#chet
50516	315	80	331	96	1
#=================----Koopas----================
#=======----Koopas blue-----=====
#khong canh ben phai
50600	215	98	231	125	1
50601	255	98	271	125	1
#khong canh ben trai
50602	165	98	181	125	1
50603	125	98	141	125	1
#bay ben phai
50604	215	148	231	175	1
50605	255	148	271	175	1
#bay ben trai
50606	165	148	181	175	1
50607	125	148	141	175	1
#co canh di ben phai
50608	295	148	311	175	1
50609	335	148	351	175	1
#co canh di ben trai
50610	85	148	101	175	1
50611	45	148	61	175	1
# up rua
50620	50	104	66	120	1
#up di chuyen
50621	15	104	31	120	1
50622	15	129	31	145	1
50623	15	154	31	170	1
# ngua rua
50624	330	104	346	120	1
# ngua di chuyen
50625	365	104	381	120	1
50626	365	129	381	145	1
50627	265	154	381	170	1
#co chan
50628	84	103	102	120	1
#=======----Koopas red-----=====
#khong canh ben phai
50650	215	198	231	225	1
50651	255	198	271	225	1
#khong canh ben trai
50652	165	198	181	225	1
50653	125	198	141	225	1
#bay ben phai
50654	215	248	231	275	1
50655	255	248	271	275	1
#bay ben trai
50656	165	248	181	275	1
50657	125	248	141	275	1
#co canh di ben phai
50658	295	248	311	275	1
50659	335	248	351	275	1
#co canh di ben trai
50660	85	248	101	275	1
50661	45	248	61	275	1
# up rua
50670	50	204	66	220	1
50671	15	204	31	220	1
50672	15	229	31	245	1
50673	15	254	31	270	1
# ngua rua
50674	330	204	346	220	1
50675	365	204	381	220	1
50676	365	229	381	245	1
50677	265	254	381	270	1
#co chan
50678	84	203	102	220	1
#===========--------Nam---------============
#nam do
50700	567	995	583	1011	20
#nam xanh
50701	549	995	565	1011	20
# ani_id	sprite1_id	time1	sprite2_id	time2	...
[ANIMATIONS]
# ==== MARIO big =========
#idle BIG right
400	10001	100
#idle BIG left
401	10011	100
#idle small right
402	10021	100
#idle small left
403	10031	100
#idle big have tail right
404	11001	100
#idle big have tail left
405	11005	100

#walk right big
500	10001	100	10002	100	10003	100
#walk left big
501	10011	100	10012	100	10013	100
#walk right small
502	10021	100	10022	100	10023	100
#walk left small
503	10031	100	10032	100	10033	100
#walk right big have tail
504	11001	100	11002	100	11003	100
#walk left big have tail
505	11005	100	11006	100	11007	100
#die
599	10099	100

#sitting big left	(BIG)
415	10050	100
#sitting big right	(BIG)
416	10051	100
#jump big right 	(BIG)
430	10070	200
#jump big left 	(BIG) JUMK
431	10071	200
# falling right	(BIG)
4300	10003	100
# falling left	(BIG)
4301	10013	100

#stop right 	(BIG) 
450	10060	100
#stop left	(BIG)	 
451	10061	100
# running right		(BIG)
4321	100001	100	100002	100	100003	100
# running left		(BIG_WALKING_FAST)
4322	100012	100	100013	100	100014	100
# jumping when running right	(BIG)
4331	100701	100
# jumping when running left	(BIG)
4332	100711	100
#cầm rùa phải
1501	100721	100	100722	100	100723	100	100721	100
# cầm rùa trái
1502	100725	100	100726	100	100727	100	100725	100
#da rua phai
6625	100728	500
#da rau trai
6626	100729	500
#========= end big =============
#
#=========== big fox============
#sitting big left	(BIG_FOX)
417	11012	100
#sitting big right	(BIG_FOX)
418	11011	100
#jump big right 		(BIG_FOX)
432	11021	100
#jump big left 		(BIG_FOX)
433	11022	100
#stop right 		(BIG_FOX) 
452	11016	100
#stop left		(BIG_FOX)	 
453	11017	100
# falling right		(BIG_FOX)
4302	11031	100
# falling left		(BIG_FOX)
4303	11032	100
# attacking right	(BIG_FOX)
4311	11041	50	11042	50	11043	50	11044	50	11041	50
# attacking left	(BIG_FOX)
4312	11043	50	11042	50	11041	50	11044	50	11043	50
# running right		(BIG_FOX)
4323	110002	100	110003	100	110004	100
# running left		(BIG_FOX)
4324	110006	100	110007	100	110008	100
# jumping when running right	(BIG_FOX)
4333	110211	100
# jumping when running left	(BIG_FOX)
4334	110221	100
# falling down slownly right(BIG_FOX) ROI XUONG
43020	110310	100	11003	100	11031	100
# falling down slownly left (BIG_FOX) ROI XUONG
43021	110320	100	11007	100	11032	100
# fylling up right (BIG_FOX)
43022	110330	100	110331	100	110332	100
# fylling up right (BIG_FOX)
43023	110340	100	110341	100	110342	100
# cầm rùa phải
4501	110350	100	110351	100	110352	100	110350	100
# cầm rùa trái
4502	110355	100	110356	100	110357	100	110355	100
#da rua phai
6627	110358	500
#da rau trai
